Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome,ProdTaken
40.87061707701151,0,3,10.064691461494245,2,0,3,6.0,0,3.587061707701151,1,5.522370246206906,0,3,0,2.0,1,21035.45767878471,1
37.347555081141756,0,2,19.8422219257136,2,1,3,4.1684443851427195,0,4.663111229714561,1,5.326222459429122,1,1,1,0.3368887702854393,1,21130.79955668229,1
32.93166434158091,0,1,23.574240310528104,2,0,2,3.3574240310528105,1,3.714848062105621,3,1.3574240310528105,0,4,0,1.072272093158431,2,22563.36529690053,1
40.037377311691465,1,2,15.443934032462804,2,1,3,4.240655672077134,0,4.240655672077134,2,3.7219670162314022,0,5,0,1.240655672077134,1,23333.705575214302,1
40.50578901869964,0,1,25.50846087348409,2,0,2,3.4995546908692585,2,4.4995546908692585,1,2.0,1,3,0,0.999109381738517,2,26875.476398616072,1
28.54236366497974,1,1,25.050727644736597,1,0,3,3.5423636649797383,0,3.5423636649797383,0,4.169454659918953,0,3,0,1.5423636649797383,1,17531.81327361437,1
34.067471687348196,0,3,8.951478559665992,2,0,2,4.951478559665992,0,3.951478559665991,2,1.9514785596659912,0,1,0,0.9514785596659912,1,28584.61182847733,1
35.52832638627426,0,1,21.458497915882276,2,1,3,4.152832638627426,0,3.0,1,6.235836806862871,1,1,1,2.0,1,21114.15283263863,1
30.0,1,3,30.0,2,0,3,5.0,3,5.0,0,3.0,0,3,0,1.9142365159514698,3,26014.0,1
46.0,0,3,33.0,2,0,4,4.0,1,5.0,0,4.0,0,1,0,1.3724674233608272,2,22964.0,1
36.01973492337942,1,1,11.455408290766343,1,1,3,3.1089183418467314,0,5.0,1,5.217836683693463,0,2,1,0.10891834184673144,1,17073.762428392925,1
24.70201628805961,0,3,26.573187312685523,2,0,2,4.70201628805961,0,3.148991855970195,2,2.0,1,1,1,1.0,1,16133.644144876871,1
23.52662379726896,1,1,20.425980756303353,2,1,2,3.1064951890758383,0,3.946752405462081,0,2.0,0,1,0,1.4733762027310404,1,16576.775305325627,1
41.19890556437398,0,1,15.293233753222019,2,0,3,5.5078606824040035,1,3.7539303412020018,0,6.5078606824040035,0,3,0,1.0,2,23442.9425867189,1
36.81356380032928,0,3,16.09321809983536,2,1,3,2.9533909500823183,0,3.476695475041159,1,2.476695475041159,0,3,0,1.0,1,23363.072008148105,1
24.338018562001853,1,1,15.521114533456903,1,1,2,2.2112693523632996,0,5.0,1,1.6056346761816498,0,2,1,0.6056346761816498,1,17966.29578949509,1
37.29648543058272,0,2,23.912886754530028,2,0,3,4.450585761569546,0,3.0,1,3.0,0,2,1,2.0988284768609065,1,23200.284770199192,1
29.215632877494052,0,1,16.0,3,0,3,4.746875716135823,0,4.493751432271646,2,2.253124283864177,1,3,0,1.7468757161358228,1,20999.50624856773,1
27.422545464503628,0,2,22.016872699389843,3,0,3,4.715490907099275,0,4.0,0,2.7154909070992743,0,2,0,1.0,1,21093.560581836107,1
32.69110719236801,1,1,7.5212341324853345,1,1,3,4.0,0,3.957531735029331,2,7.0,0,3,0,1.5212341324853345,1,17085.212341324852,1
31.420852649463534,0,2,32.53281974354883,3,0,2,3.8223934188170583,1,5.0,2,5.111967094085291,0,1,1,1.177606581182942,2,21691.915048632793,1
44.81362026077737,0,3,21.7555176476846,3,0,3,4.4308620915380335,1,3.4308620915380335,1,4.0,1,4,1,2.138275816923933,1,27095.56310195849,1
28.58685715936049,1,1,16.9295713914389,2,0,2,4.0,0,4.896714289840123,1,6.483571449200612,1,4,0,0.0,1,17404.92957139144,1
36.572318379669014,0,2,19.287197299448362,2,0,3,4.928719729944836,0,4.857439459889672,1,5.786159189834509,1,5,1,2.0,1,23316.144636759338,1
24.909320060066616,0,3,28.957180690766073,2,0,2,4.909320060066615,0,3.0453399699666925,2,2.0,1,1,1,1.0,1,16122.760696846502,1
38.89223773288214,1,1,16.94205912707899,2,0,3,5.309386162862697,0,3.0,1,4.9640792442940445,1,3,0,1.0,1,21461.870217615666,1
34.0,0,3,25.0,3,1,3,1.6199254910627947,1,3.0,2,1.0,1,1,0,1.2398509821255894,2,20304.0,1
31.028458734271226,1,1,14.817075240562737,2,0,3,4.0,0,4.605691746854245,2,2.0,0,4,1,1.1971541265728773,1,22872.282530329387,1
36.9583664588872,0,1,12.3126490649924,3,1,3,4.0,0,4.4791832294436,1,3.0,0,3,0,1.0,1,22909.749403740032,1
30.859858444961688,0,2,10.610883353629397,2,0,2,3.194558323185301,0,3.0,1,1.805441676814699,1,1,0,1.0,1,17851.38911664637,1
21.166331607743142,0,1,17.833668392256858,2,0,3,5.0,0,4.667336784513716,3,3.0,0,3,1,2.667336784513716,1,21282.15829019358,1
30.76529648517405,0,2,21.199090420498408,2,0,3,3.8520552722389225,3,4.617351757412974,1,3.0,0,3,0,1.7652964851740516,3,26056.09130668457,1
22.861491652509294,0,2,22.15372913127323,2,0,2,3.9538305508364306,0,3.0,2,2.0,1,3,1,0.9538305508364306,1,17331.10755968211,1
29.618655515446818,1,2,22.401920692218834,2,0,2,5.010288103832825,0,3.0,0,3.6598079307781166,0,1,0,1.6700960346109417,1,20234.649519826944,1
42.3664528967979,0,2,19.211182367734033,2,1,3,4.0,3,4.859211754843979,1,2.0,1,5,0,1.9296058774219893,0,32425.581669858453,1
33.0,1,1,8.0,2,0,2,3.0,0,5.0,0,1.0,0,3,1,0.46773978666095983,1,17707.0,1
49.70508714779524,0,1,8.419067946737202,2,0,3,3.2572038402116066,1,3.5809320532627975,1,2.5809320532627975,0,2,0,1.0,2,21053.3525435739,1
34.53775803492965,0,1,13.0,2,1,3,4.910373660845058,0,3.1792526783098842,1,2.0,1,4,1,1.0896263391549421,1,21074.71701071324,1
43.15290735772589,1,2,15.847092642274111,1,0,2,3.7176357859086293,0,4.435271571817259,1,3.435271571817259,0,1,1,1.7176357859086295,1,34290.23929600244,1
38.40085313876259,1,1,15.399905206804156,3,0,3,4.0,0,5.0,1,2.6000947931958436,0,3,0,2.6000947931958436,1,22819.79080506,1
33.09309904534968,1,3,10.97672523866258,2,1,3,5.976725238662579,3,3.0,0,3.0,0,2,1,1.9767252386625789,3,29076.254392899693,1
47.46952204678698,1,1,20.64634803119132,3,0,2,2.6463480311913203,3,3.0,1,2.8841299220216987,0,3,0,0.0,2,33363.84572528202,1
37.314734567225656,0,1,27.342632716387172,1,1,3,5.0,0,3.0,1,2.4775189594838816,1,4,1,2.4775189594838816,1,21115.955037918968,1
36.23222654172166,0,2,12.260664074967004,3,0,3,5.753554691655668,0,3.123222654172166,1,2.123222654172166,0,3,0,2.0,1,21027.890996112452,1
54.172405312647655,0,3,10.405842067194108,2,0,3,4.859415793280589,0,3.281168413438822,2,2.0,0,5,0,1.140584206719411,0,32280.445741416213,1
43.59956219084804,0,2,7.0,2,0,2,4.199124381696087,1,4.0,2,5.9989054771201085,0,3,0,0.7997810954240216,2,17364.00218904576,1
49.70790409324077,0,2,13.338733834166703,1,1,3,4.0,1,3.3691702590740658,0,4.2616594818518685,0,4,0,0.815414870462967,2,25475.476681036296,1
32.0,1,2,14.200844073626511,3,1,2,4.0,1,3.70472171077969,2,1.5905565784406202,1,2,1,0.2952782892203101,2,24892.236085538985,1
33.0,0,3,18.0,2,1,3,2.2065927418521625,1,3.0,0,2.0,0,3,1,1.2065927418521627,2,23385.0,1
41.62954310690518,0,3,14.519340484400784,2,0,3,3.444314660357771,1,4.0,3,3.3704568930948193,0,3,1,0.8147715534525903,1,28062.821779894133,1
36.42426742419964,1,1,22.42426742419964,2,0,3,2.3289900433144908,0,4.917752489171377,3,3.0,0,1,1,1.0822475108286227,1,21422.398207684088,1
35.57547257480364,0,2,19.45283544882183,2,1,3,5.150945149607276,1,3.849054850392724,1,7.150945149607276,0,1,0,2.0,2,24078.094422031543,1
39.0,1,3,11.0,1,1,2,3.0,1,3.0,0,4.0,0,1,0,0.08703896258765864,2,17086.0,1
40.894491861025685,1,2,11.237781199401539,2,0,3,4.184251356495719,1,3.0,2,2.5527540694871576,1,2,1,1.0,2,24656.81264554983,1
28.120529049115163,0,3,14.361587147345489,2,0,3,4.626490316961612,1,3.3735096830383875,3,4.49403873215355,0,1,0,1.3735096830383875,2,24482.468889968583,1
21.0,0,3,6.0,1,0,2,4.0,0,4.0,2,2.0,1,5,1,1.5264991941537809,1,17174.0,1
29.0,1,1,9.0,2,1,3,4.224608688822438,0,3.0,2,4.336913033233658,0,3,1,2.0,1,22160.641608767364,1
44.974159851550176,1,1,16.98966394062007,2,1,3,4.0,0,3.0051680296899645,3,3.0025840148449823,0,2,1,2.9974159851550177,1,21614.062016356278,1
26.3620147942067,0,1,8.637985205793298,1,1,2,3.0,0,5.0,1,1.0,0,3,0,1.0,1,18079.917097553393,1
38.72684693399283,0,1,10.939299318665073,1,0,2,3.0,0,4.0303503406674634,1,4.545525511001195,1,4,0,0.4848248296662684,1,17656.03035034067,1
35.87077138246295,0,1,20.24492565895553,1,0,2,3.0,0,3.4064614308768526,1,3.1870771382462943,1,4,0,1.4064614308768528,1,18177.664918665952,1
23.856305346575354,0,1,15.556206952663615,1,0,3,4.793743850380516,0,3.4125122992389674,3,3.8250245984779347,0,4,0,1.0,1,21309.600196787822,1
36.5339408657714,0,1,21.06018225973142,2,1,2,3.35339408657714,0,3.0,0,4.233029567114301,1,3,0,1.0,1,17436.35339408658,1
25.77658590020836,1,2,8.349546885654755,2,1,2,3.0,0,5.0,1,1.174773442827377,0,4,0,1.0,1,18029.11540588774,1
33.4745923662258,0,1,31.6392274808894,2,0,3,4.3607725191106,0,3.6392274808894003,1,4.443090076442399,1,2,0,1.0,1,20702.164635114663,1
29.28232668563672,1,2,8.352722380305991,2,0,2,3.9058911047877602,0,3.0,1,6.529455523938802,1,1,1,0.9058911047877604,1,17799.529455523938,1
41.23005529974832,1,1,18.230055299748322,1,0,2,3.230055299748321,2,3.0,1,2.230055299748321,0,4,1,1.230055299748321,4,35391.143392474325,1
24.433629420632826,1,2,22.236281753177323,2,1,3,5.443362942063283,0,4.443362942063283,1,3.0,1,1,0,2.0,1,20798.113274115873,1
29.413704936468896,1,1,12.233065006572183,2,1,2,3.0,0,3.7443550021907277,1,1.7443550021907277,1,2,0,0.0,1,17469.187905024097,1
40.677334479817254,1,2,6.302060501834795,2,1,3,4.60412100366959,2,4.697939498165205,1,3.1144235128435653,0,3,0,0.6041210036695901,2,25461.1578253734,1
37.09279671587294,1,1,30.731958067585634,2,0,2,3.2680419324143655,0,3.2680419324143655,2,1.7319580675856345,1,5,1,0.26804193241436547,1,17806.525803093817,1
30.637083130619523,0,1,12.404697043411083,1,0,2,3.148825739147229,0,3.0,1,3.7023485217055416,0,3,1,0.14882573914722919,0,31082.775270256217,1
26.357123347653072,1,1,21.04282202577553,2,0,3,4.0,0,3.657150660938771,1,3.0,1,4,0,1.3285753304693855,1,21073.314301321876,1
42.0,1,3,7.0,2,0,4,4.0,1,3.0,3,2.0,1,2,0,1.3809400484631165,2,24671.0,1
43.10009478319635,0,3,27.96652975760528,2,0,3,2.2333438647995942,3,3.7666561352004058,2,5.5333122704008115,1,3,1,1.0,0,31873.866750918398,1
36.40118412817217,1,3,10.149703967956958,2,1,3,5.149703967956958,3,3.0,1,3.0,0,1,1,1.0,3,29014.227797596774,1
30.152110374173397,0,2,24.087337754959623,2,1,3,5.0,0,4.152110374173396,1,4.695779251653208,0,3,0,2.152110374173396,1,20708.880275935433,1
54.01121058922868,0,3,10.529838008285626,2,0,3,4.847016199171438,0,3.3059676016571253,2,2.0,0,5,0,1.1529838008285627,0,32282.69006794997,1
34.764764415198016,0,2,20.704711696039695,3,0,3,4.235235584801985,2,3.0,1,5.294293245594045,0,3,1,1.764764415198015,2,23172.234240526435,1
31.699624879536316,0,2,17.307403753489474,3,0,3,5.6077788739531576,0,3.8692596246510527,2,3.653701876744737,0,1,1,2.0,1,21437.86925962465,1
39.162648206200906,0,3,11.0,2,1,3,4.0,1,4.472891965633182,3,2.527108034366818,0,3,1,1.472891965633182,2,28140.34647619873,1
42.3635541668321,1,1,27.57570277788807,2,1,3,4.0,2,3.0,0,2.464641898157339,1,5,0,1.464641898157339,2,32481.291029633452,1
54.966418591127876,1,1,27.356891930455543,3,0,3,3.3568919304555442,1,3.8215540347722277,0,4.821554034772228,0,3,1,1.1784459652277721,2,25016.92229826139,1
26.936815358146387,0,1,9.43864106975602,2,0,2,4.0,0,3.624543572097592,1,3.56135893024398,0,1,0,1.312271786048796,1,17364.750912855805,1
40.38827682100491,1,3,7.69073850528361,1,0,3,3.76975383157213,1,3.46049233685574,3,1.76975383157213,1,4,0,2.53950766314426,2,24650.50809100992,1
37.061861645184266,0,3,11.969069177407867,2,0,3,6.0,0,3.206186164518426,1,3.2371169871105585,0,3,0,2.0,1,21031.268047809703,1
36.20737269305552,0,1,24.27592158663194,2,0,2,1.7240784133680598,0,3.0,1,4.827764759895821,1,3,0,0.3620392066840299,1,17752.483294279686,1
56.02753539058286,1,2,17.715580761771427,3,0,2,2.0275353905828593,3,3.5137676952914294,1,5.715580761771426,1,3,1,1.0,0,28692.68804537119,1
35.31186062581624,1,1,22.536356178469624,2,0,2,3.735969027959163,0,3.0,1,3.1039535419387447,1,4,0,0.36798451397958154,1,17788.744263262346,1
34.0,0,1,13.0,2,1,3,5.0,1,3.0,2,2.0,1,5,1,0.9415453858914461,2,21074.0,1
29.29112803236449,0,1,12.984841509379425,3,0,2,3.141774393527102,0,4.0,1,1.1417743935271019,0,2,0,0.0,1,17420.724030458256,1
30.45091949199975,1,1,25.52913771399887,2,0,3,3.2745402540001254,0,3.0,0,2.2745402540001254,1,4,1,0.2745402540001254,1,21182.843563556,1
30.194093833791385,1,2,14.820671581730158,2,0,3,4.597046916895692,0,3.0,0,4.194093833791383,1,3,1,1.0,1,21180.46201474519,1
22.97247626473787,0,2,12.510698833514608,1,0,3,4.675841245087376,0,4.0,1,3.0,0,4,0,2.0,1,20863.669715176853,1
33.09901876745669,1,2,19.09901876745669,2,0,3,4.229132132881892,0,4.442716966779527,3,3.0,0,1,1,1.557283033220473,1,21430.47381156475,1
27.228954572886146,0,2,18.758927195918794,3,0,2,3.5542090854227713,0,4.0,0,1.554209085422771,0,2,0,0.0,1,17417.012118231196,1
27.75483148601382,1,3,15.78514612062902,2,0,3,4.275483148601382,1,3.275483148601382,3,2.0,0,2,1,1.7245168513986182,2,23261.060629269232,1
33.77850471528185,1,1,13.06328436706233,2,0,3,3.0158210917655826,0,3.031642183531165,1,2.0,0,3,0,0.01582109176558244,1,17585.237316376482,1
33.61236982868046,0,1,31.65890997552578,2,0,3,4.34109002447422,0,3.6589099755257797,1,4.364360097896882,1,2,0,1.0,1,20702.046540146846,1
27.0,0,1,13.99422237168844,3,0,3,4.818707057119233,0,3.1812929428807672,0,3.1812929428807672,1,2,0,2.0,1,21045.269050600164,1
21.0,1,2,20.380683538719765,2,0,2,1.7935611795732556,0,3.6032194102133723,2,2.0,0,4,0,1.3967805897866277,1,17706.874046434907,1
43.32554573448916,0,2,7.0,2,0,2,3.6510914689783185,1,4.0,2,5.313864336222898,0,3,0,0.6627728672445796,2,17365.372271327553,1
34.0,1,1,12.0,3,1,2,3.0,0,5.0,2,3.0,0,3,0,0.09447520767032613,1,17960.0,1
35.72622727449382,1,1,29.997700003886415,2,1,3,3.0,0,5.0,0,1.6821318176518525,1,3,0,1.2273772725506173,1,21673.22737727255,1
29.735104552763268,1,1,11.503222603024469,1,1,3,5.0,0,4.470209105526533,1,7.735104552763267,0,3,0,2.7351045527632665,1,21041.324477236183,1
27.837681299794266,1,1,21.905796750514337,2,1,3,5.290579675051434,0,3.354710162474283,1,3.0,0,1,0,2.0,1,20175.536953679166,1
40.255240533543564,1,1,10.170255097322697,2,1,3,3.404249271811043,1,3.595750728188957,2,1.5957507281889567,1,3,0,1.4042492718110433,1,20370.2764868926,1
25.616630796545756,1,1,15.39524834384407,2,0,3,3.5988120859610175,0,4.197624171922035,1,2.0,0,3,0,0.5988120859610173,1,17593.982181289415,1
27.165219603976,0,1,13.733912158409602,1,0,2,3.0,0,3.733912158409601,1,3.6330439207951994,1,3,0,1.0,1,18277.7183347728,1
48.15340712163556,0,1,15.214769970289783,2,0,3,3.0,1,3.0,1,5.28219762612148,0,3,0,0.0,1,25258.828398456833,1
36.29706529962612,0,1,13.0,2,1,3,4.6171557833956465,0,3.765688433208706,1,2.0,1,3,1,0.7656884332087064,1,21077.062753732836,1
35.32722980944201,1,1,16.55759006351933,2,1,3,5.5575900635193305,0,3.884819872961339,1,2.0,0,3,0,1.0,1,22085.55759006352,1
29.0,1,1,9.0,3,1,3,4.0,0,3.0,3,8.0,0,3,0,1.168136886748578,1,23060.0,1
38.643179070928305,1,1,14.660794767732076,2,0,3,4.660794767732076,0,3.669602616133962,3,2.669602616133962,0,2,0,1.6696026161339619,1,24035.383244474277,1
26.699316057094343,1,3,13.53849532560755,2,1,3,4.930068394290566,1,3.0,3,3.0,1,3,0,1.9300683942905659,2,24426.82528079395,1
32.64016822382817,0,1,16.761514014453496,2,0,2,2.280336447656332,0,3.0,1,5.280336447656332,1,1,0,1.0,1,17434.560672895313,1
45.44032692850166,0,3,23.067211547502772,2,1,3,4.0,3,4.45770512699963,2,2.271147436500185,1,5,1,2.0,0,32508.66751298205,1
25.149683941573958,0,1,10.742495933227381,1,0,2,4.0,0,4.0,2,2.0,0,4,0,1.0,1,17162.14376016693,1
22.959604206689647,0,2,12.437757171241326,1,0,4,4.6801319311034515,0,4.0,1,3.0,0,4,0,2.6801319311034515,1,20863.515250480275,1
55.30673297353581,0,1,8.769170810845988,1,0,4,4.307512432537964,3,3.230829189154012,1,2.230829189154012,0,4,0,1.0,3,21050.0,1
32.08628271023926,0,2,17.086282710239264,2,1,3,3.4568586448803686,0,3.9137172897607373,1,2.9137172897607373,0,3,0,2.0,1,23379.517696261435,1
20.66454807946695,1,1,8.809675137180932,2,1,2,3.0,0,3.1903248628190677,2,2.0,0,3,0,0.1903248628190678,1,16414.861228703885,1
41.476611242134915,0,1,9.0,2,0,3,5.947661124213492,0,3.0,1,5.790644496853966,0,3,0,2.0,1,21456.366372130506,1
32.055622775773905,0,1,23.75695284697174,2,0,2,2.243047153028262,0,3.0,1,3.2708585409152144,1,4,0,0.6215235765141309,1,17747.812575622745,1
31.548222912616033,0,1,26.62944271845992,2,0,3,4.911167184462024,1,4.274111456308016,2,2.637055728154008,0,3,0,0.637055728154008,1,22612.24365941753,1
31.0,0,3,33.0,3,0,3,5.0,1,5.0,3,7.0,0,1,0,2.0,2,25374.0,1
31.553647648802357,0,1,18.072952976047155,2,1,4,4.446352351197643,2,3.8927047023952843,0,4.107295297604716,0,3,1,1.4463523511976422,2,28452.901241368258,1
44.6657218021112,1,3,12.331443604222397,2,0,3,4.0,2,3.0,3,2.0,0,3,0,1.0,2,24636.345616572555,1
29.126650094033444,1,1,15.678099973133302,2,0,4,4.419524993283325,0,3.8390499865666508,1,3.0,0,3,0,1.8390499865666508,1,21269.29287489925,1
19.355069576431074,1,2,26.579721694275705,2,1,2,2.822465211784463,0,3.177534788215537,1,2.0,1,1,1,0.17753478821553692,1,16668.431212836025,1
40.846662943819254,1,2,14.23000558427112,2,1,3,4.0383342640451865,0,4.0383342640451865,2,3.1150027921355603,0,5,0,1.038334264045187,1,23338.156646191004,1
31.634960045591033,0,1,22.604081048593763,2,0,2,3.365039954408967,0,3.0,2,1.6349600455910331,0,5,0,0.36503995440896686,1,17791.34960045591,1
31.941946160709826,1,1,14.754837819940848,2,0,3,4.754837819940848,0,4.245162180059152,2,3.4903243601183043,0,3,0,2.0,1,20834.94194616071,1
31.170477938173917,0,1,23.783786803739073,2,1,3,3.5114338145217525,2,3.0,0,4.340955876347835,0,3,1,0.3409558763478351,2,24828.432426392523,1
37.31469932295317,0,3,19.417990619119692,3,1,2,3.409477853005204,1,3.590522146994796,2,2.409477853005204,0,3,0,0.8189557060104078,2,24330.431328819686,1
23.309243546415242,0,1,13.57731088660381,2,0,3,4.422689113396189,0,3.0,1,3.0,1,2,0,1.0,1,21580.907564535846,1
31.218064439010867,1,1,14.93083866340652,2,0,3,4.0,0,4.643612887802174,2,2.0,0,4,1,1.1781935560989132,1,22872.83238687313,1
22.012366797594094,0,1,17.00618339879705,2,0,3,4.998763320240591,0,3.0,2,3.0,0,4,1,1.0024733595188189,1,21302.98144980361,1
23.00853108353255,1,1,15.919621492124866,1,0,3,5.0,0,3.3008531083532553,1,4.20341243341302,0,3,0,1.6017062167065101,1,21236.584644049643,1
34.981236374344306,0,2,16.375272513113924,3,0,3,4.018763625655696,2,3.0,1,5.943709123032912,0,3,1,1.981236374344304,2,23168.337745261804,1
31.424659630518654,1,1,7.575340369481344,1,0,2,3.0,0,4.050226912987563,2,4.1004538259751255,1,3,0,0.0,1,17670.77170976168,1
30.852421159267976,0,1,25.67179043341178,2,1,4,4.617473719755992,0,3.6174737197559916,3,2.7650525604880167,0,3,0,2.6174737197559916,1,22159.295157681463,1
30.76034199596471,0,1,15.0,2,0,3,5.0,0,3.1198290020176462,1,7.400854989911768,0,4,0,2.8801709979823538,1,20854.88444594754,1
30.103341485487938,0,1,30.741646286280158,2,1,3,4.9741646286280154,0,3.0,1,3.1033414854879378,1,2,0,2.9741646286280154,1,21116.922493885882,1
39.9198945762967,0,3,29.619499237409336,1,0,3,1.0600790677774734,3,4.0200263559258245,3,4.939920932222527,1,3,1,0.04005271185164894,0,28195.321739491104,1
59.0,1,1,9.0,1,1,3,4.0,0,3.0,2,6.0,0,1,0,1.737180225007243,1,21157.0,1
33.0,1,1,6.0,2,1,3,3.0,0,3.0,2,2.0,1,3,1,0.0,1,17686.0,1
35.512686567872265,1,2,19.487313432127735,3,1,3,4.0,0,4.512686567872267,1,6.2436567160638665,1,1,1,0.48731343212773326,1,21129.12686567872,1
22.31376622554785,0,1,13.328441556386963,2,0,3,4.671558443613037,0,3.0,2,3.0,1,1,0,1.0,1,21590.862337744522,1
24.0,1,1,13.0,2,1,4,2.0,0,5.0,0,3.0,1,3,0,1.1858582887587799,1,20279.0,1
38.82751993075288,1,3,17.54228359859248,3,1,2,4.51409453286416,2,4.48590546713584,1,2.799330865024559,0,3,0,0.5140945328641597,2,22095.799330865026,1
23.060490058538676,0,1,13.029862222446965,2,0,2,4.0,0,3.212098011707735,1,1.212098011707735,0,2,0,0.787901988292265,1,17855.120980117077,1
21.0,0,3,6.0,1,0,2,4.0,0,4.0,2,2.0,1,5,1,1.8646861920335402,1,17174.0,1
34.0,1,1,7.783027174680417,2,0,3,4.0,0,3.7830271746804174,1,2.6084864126597913,0,3,1,1.0,1,21372.221785334143,1
20.97264627271807,1,2,20.10941490912772,2,1,2,2.013676863640965,0,3.986323136359035,1,2.0,1,1,0,0.0,1,16638.506043954716,1
19.0,1,1,10.0,2,1,3,4.0,0,3.0,2,3.0,0,4,0,1.0,1,20098.0,1
29.2524361323166,1,2,27.611601272258696,2,0,2,4.06310903307915,2,4.8737819338417,0,2.0,0,3,0,0.06310903307915017,2,22340.5438503817,1
37.705894170841354,0,1,23.352947085420677,2,0,3,2.0,0,4.7647019430528825,2,3.5882451423677932,0,2,0,1.0,1,21422.882384455577,1
50.406638297213135,0,1,23.046215700864888,1,0,3,4.0,0,4.227357300096099,1,2.0,0,4,1,1.0,1,23659.415941307783,1
33.0,1,3,11.0,3,1,3,6.0,3,3.0,0,3.0,0,1,1,1.3416745018969207,3,29078.0,1
26.619090474489013,0,2,8.380909525510987,2,1,2,3.0,0,5.0,1,1.0,0,4,0,1.0,1,18064.23548105617,1
25.883104082698967,0,2,25.15149523975395,1,1,2,1.692643537178007,0,4.307356462821993,2,2.0,0,3,1,1.0,1,16062.601614975702,1
34.390553321972654,0,2,9.0,2,0,3,5.239055332197266,0,3.0,2,2.9562213287890624,0,4,0,2.0,1,21461.32661267462,1
29.45137876624151,0,1,8.038896987006792,1,1,3,4.4902757532483015,0,4.5097242467516985,3,4.451378766241509,0,3,0,2.019448493503396,1,21757.937591103826,1
45.903433298794766,0,2,8.0,3,1,2,4.0,0,4.0,2,1.3494277835342063,1,1,1,0.17471389176710317,1,22903.066702861244,1
33.0,1,1,16.0,3,0,3,4.0,0,5.0,3,2.0,0,4,1,1.2797035384714792,1,22878.0,1
38.79012740114689,0,1,15.057612980897767,2,0,2,3.057612980897767,0,4.942387019102233,2,3.8847740382044664,0,1,1,1.0,1,17008.839536037256,1
26.113356632066935,1,2,27.126663338276153,2,0,3,4.126663338276153,0,4.0,1,2.126663338276152,1,2,0,2.0,1,20822.580089866544,1
27.16176421135211,1,2,9.617642113521097,2,0,3,4.67647157729578,1,3.83823578864789,1,2.83823578864789,1,4,1,1.0,3,17516.676471577295,1
32.50393169729966,1,1,32.0,2,1,3,5.213724043242905,0,3.7862759567570947,2,5.358827870271283,0,3,1,1.2137240432429055,1,20986.725519135143,1
31.8950485878132,1,1,10.977888323775634,2,1,2,3.5745873823177665,0,3.850825235364467,2,5.7237621469533,0,2,0,1.1491747646355333,1,17092.552475706092,1
43.300273913485746,0,2,28.733698551314326,2,0,3,4.0,0,3.5665753621714185,2,3.866849275657163,1,4,0,2.5665753621714185,1,21827.1019173944,1
33.608957236941826,0,1,27.78810197577834,3,0,3,4.217914473883651,1,3.782085526116349,3,2.217914473883651,0,4,0,1.0,2,23200.85962499621,1
